,Analysis,Polarity,Profanity,Subjectivity,author id,compound,for,id,neg,neu,pos,text,type,Gender,Activist
298,Positive,0.1,False,0.9,86840694,0.2263,16028034,1517951102817292291,0.0,0.759,0.241, I’m surprised they got cars there,Mention,Male,False
299,Neutral,0.0,False,0.0,22299947,0.3612,16028034,1517950427261767680,0.0,0.762,0.238, You found one . It’s like 2 in the city,Mention,Male,False
300,Neutral,0.0,False,0.0,972616321,0.0,16028034,1517950156079091714,0.0,1.0,0.0, Lmaooo  🤣🤣🤣🤣🤣,Mention,Male,False
301,Positive,0.5,False,0.6,360004861,0.6369,16028034,1517941721346318337,0.0,0.417,0.583,  I love this,Mention,Male,False
302,Negative,-0.6666666666666666,False,0.7083333333333334,253556280,0.886,16028034,1517917773627863040,0.0,0.584,0.416, This. We don't fight evil with evil for the same reason you don't fight King Shark in the water.,Mention,Male,False
303,Neutral,0.0,False,0.0,3273929654,0.0,16028034,1517875542191742976,0.0,1.0,0.0, Yo!!!!,Mention,Male,False
304,Neutral,0.0,False,0.0,1418096622,0.0,16028034,1517872318072172546,0.0,1.0,0.0,Whew that took me out!  https://t.co/UFUcOnJJ5X,Mention,Male,False
305,Positive,0.2,False,0.5,103587443,0.0,16028034,1517868235193991168,0.0,1.0,0.0, hahahaha,Mention,Male,False
306,Neutral,0.0,False,0.0,216942313,0.0,16028034,1517866081095933953,0.0,1.0,0.0, 🤣🤣🤣,Mention,Male,False
307,Neutral,0.0,False,0.0,309431700,0.0,344955115,1518273563157053441,0.0,1.0,0.0,"Photos of  from !
https://t.co/yGjE0FkE5O",Mention,Male,False
308,Neutral,0.0,False,0.0,871701045071798272,0.0,344955115,1518246011759742978,0.0,1.0,0.0,  @_silversmith         https://t.co/2QVmWresfy,Mention,Male,False
309,Positive,0.2,False,0.1,1326231004609196035,-0.5574,344955115,1518164986043895808,0.244,0.661,0.095," reads a rant from a woman who wants to reclaim ""cunt"" as an acceptable curse word. Starts about 19:50. 

https://t.co/jAFvOIc749",Mention,Male,False
310,Positive,0.6,False,0.9,243929169,0.0,344955115,1518162683194920960,0.0,1.0,0.0,"As  might say, this is the kind of headline I read and my brain just comes to a screeching halt.  I just can't process this. https://t.co/yCKSOxc5aw",Mention,Male,False
311,Negative,-0.1666666666666666,False,0.4333333333333333,24339128,0.0,344955115,1518104433824989184,0.0,1.0,0.0,"And now for a Lewis Black cartoon I probably drew around 17 years ago.
LewisBlack  https://t.co/AnivUu0VFP",Mention,Male,False
312,Negative,-0.0833333333333333,False,0.2166666666666666,288527616,0.4724,344955115,1518047249653149698,0.0,0.661,0.339,  Lewis Black is back!! Yeah!,Mention,Male,False
313,Neutral,0.0,False,0.0,41314187,0.2134,344955115,1518046913932582913,0.051,0.88,0.069,"  Putin's Mother Russia wears army boots to kick Ukrainian kids in the face.
 : ""Shut up, Vladimir. You lost. Now get out of OUR Ukraine.""
How do you say RememberMariupol in Ukrainian?

Bozo Putin : ""Is not war crimes. Is potato.""",Mention,Male,False
314,Positive,1.0,False,0.75,245179984,0.6892,344955115,1518030613730709505,0.0,0.562,0.438,  We were there! Great show!,Mention,Male,False
315,Positive,0.625,False,0.6,1014758070,0.6696,344955115,1518018569648230400,0.0,0.71,0.29, I'd love to see you in SF for my wedding anniversary!,Mention,Male,False
316,Neutral,0.0,False,0.0,211148588,0.0,344955115,1517948886144352256,0.0,1.0,0.0,Paging  https://t.co/EJ4TsXie3S,Mention,Male,False
317,Positive,0.1833333333333333,False,0.4916666666666667,3817803298,0.4588,344955115,1517894759741804544,0.0,0.857,0.143,So APPARENTLY everyone had the same idea to visit my favorite health club this morning.  ihop healthclub favoritejoke,Mention,Male,False
318,Positive,0.125,True,0.4291666666666667,1217251083443212288,0.7424,344955115,1517879045274447878,0.0,0.589,0.411,  Great work last night Lewis!  Worth every fucking penny,Mention,Male,False
319,Positive,0.4375,False,0.5,894516752821964800,0.9431,344955115,1517719877376790528,0.0,0.408,0.592,  What a fantastic show! Thank you for sharing your gift for making people f-ing laugh!,Mention,Male,False
320,Positive,0.7,True,0.6000000000000001,970117502700347394,0.716,344955115,1517702430129070080,0.0,0.715,0.285,"  Another good one. I can't believe people bitch about this part of your show, f__k  'em.",Mention,Male,False
321,Positive,0.4375,False,0.4333333333333333,845409408,0.636,344955115,1517695267050557440,0.0,0.792,0.208,  Loved the show! Three of us and none of us could catch Jeff’s last name,Mention,Male,False
322,Neutral,0.0,False,0.0,29224409,0.0,344955115,1517692574206599168,0.0,1.0,0.0,  Luv it 😘,Mention,Male,False
323,Positive,0.5666666666666667,False,0.3666666666666667,18081214,0.9062,344955115,1517688619657535489,0.0,0.415,0.585," Lew, just thanks. Always love your shows. All the best.",Mention,Male,False
324,Positive,1.0,False,1.0,87495066,0.636,344955115,1517649510436155393,0.0,0.625,0.375,Goodyear Theater looking beautiful for  tonight! https://t.co/anq1cXyZp4,Mention,Male,False
325,Neutral,0.0,False,0.0,927006804852162560,0.0,344955115,1517641386782171136,0.0,1.0,0.0,happyFriday! followfriday to                    https://t.co/dsMWduB4ls,Mention,Male,False
326,Negative,-0.3,False,0.6,44066303,0.0,344955115,1517606827705487368,0.0,1.0,0.0," I’m running late tonight, do you have an opener?",Mention,Male,False
327,Positive,0.15,True,0.675,1180197237474942977,0.5255,344955115,1517590009922179073,0.111,0.669,0.22,"To quote the great  

""There comes a point where we all look at a piece of footage and agree on what the fuck reality is!""",Mention,Male,False
328,Positive,0.8,False,0.6499999999999999,1224050537513046016,0.8898,344955115,1517578126271918081,0.0,0.46,0.54," Thanks, Lewis.

BTW, still looking for Jewy-Jew's Guns. LOL!

Priceless. LOL!",Mention,Male,False
329,Negative,-0.05,False,0.4,537634013,0.5106,344955115,1517567117339488256,0.085,0.694,0.221, I wonder how long until we get a 1 800 number to call for climate change… like we do for all the societal problems we don’t care about,Mention,Male,False
330,Neutral,0.0,False,0.0,1473057693153865736,0.0,344955115,1517549520690819078,0.0,1.0,0.0, _moviebob We had the Rockets and the saran wrap! Why didn’t we do something sooner?,Mention,Male,False
331,Negative,-0.1,False,0.1,93522755,0.0,344955115,1517543946704011266,0.0,1.0,0.0,"This reminds me skit from  

“If it weren't for my house, I wouldn't have spent that year in college”

https://t.co/LQU8Xp6XMO https://t.co/BlMqnZiN33",Mention,Male,False
332,Neutral,0.0,False,0.0,28548164,0.765,344955115,1517503135777927169,0.0,0.837,0.163,"Veteran comedian  is on the road with his “Off the Rails” tour.  He took time to have a conversation with 's  guest host Emily Votaw. They talked about his philosophy of comedy and the importance of education in our society.
https://t.co/3NoEHCgoXd https://t.co/FKW8Seybla",Mention,Male,False
333,Neutral,0.0,False,0.0,23814808,0.0,344955115,1517473748072468481,0.0,1.0,0.0,"Ice Cream,  and and 80s Themed Pop Up Bar, all things to do this weekend. 
https://t.co/AXeB6lMeUH",Mention,Male,False
334,Positive,0.25,False,0.3333333333333333,1459711644314054656,-0.4767,344955115,1517465876156624896,0.097,0.903,0.0,   I saw Harvest of Shame for the first time. Given that I was made in the 60s it was still eye opening to watch.thank you for recommending it sir.,Mention,Male,False
335,Positive,0.25,False,1.0,140993299,0.4039,344955115,1517367575205842944,0.0,0.787,0.213," “Grumpy, but funny?”

So your doing ’s act now?

jk 🤣",Mention,Male,False
336,Positive,0.2772727272727272,False,0.3975757575757576,1440847723587006475,0.9337,344955115,1517348326970212354,0.0,0.593,0.407," I took my 16 year old son to his first comedy show tonight. He loved you. Maybe you inspired a new comedian. Thanks for visiting Cincinnati 5WayChili
RantIsDue",Mention,Male,False
337,Positive,0.5,False,1.0,16747539,0.0,344955115,1517325112747438080,0.0,1.0,0.0,  Are you up for some famous Cincinnati chili while there?,Mention,Male,False
338,Neutral,0.0,False,0.0,489505256,-0.3595,344955115,1517312896404967427,0.238,0.762,0.0, Hi! No shows in Canada? Besides Niagara falls.,Mention,Male,False
339,Negative,-0.55,False,0.6,704135879124606977,-0.5994,344955115,1517301971438522369,0.15,0.804,0.046," Hate Ticketmaster. All their protocols to “protect” me from scalpers so I can watch them charge $173 for $63 face value tix. Happened Monday for  tix. I got cheaper seats, but Ticketmaster sucks.",Mention,Male,False
340,Positive,0.7,False,0.6000000000000001,53674974,0.7096,344955115,1517262641806209024,0.0,0.753,0.247, Good Luck Sir May you continually sell out each and every venue you place your name on the marquee,Mention,Male,False
341,Positive,0.5,False,0.5,387148002,0.4404,344955115,1517255403339399171,0.0,0.805,0.195, Lewis fallfest at WVU. You’re safe at WVU. TR**pers existence is elsewhere.,Mention,Male,False
342,Neutral,0.0,False,0.0,387148002,0.0,344955115,1517254430286094337,0.0,1.0,0.0,"  has a 65,000+ stadium. With a 14,400 coliseum. The loudest in ALL of college basketball. HailWV",Mention,Male,False
343,Neutral,0.0,True,0.0,387148002,-0.4215,344955115,1517254243148828680,0.142,0.777,0.081, When you gonna play  with ? Add  just for a trifecta of pissed off white guys.   could be the token blacks.,Mention,Male,False
344,Neutral,0.0,True,0.0,387148002,-0.4215,344955115,1517252674374225920,0.142,0.777,0.081, When you gonna play  with . Add  just for a trifecta of pissed off white guys.   could be the token blacks.,Mention,Male,False
345,Positive,0.3571428571428571,False,0.5357142857142857,801128053,0.0,344955115,1517244477127028736,0.0,1.0,0.0, Right on!,Mention,Male,False
346,Positive,0.8,False,0.9,26885964,0.6696,344955115,1517239436236529664,0.0,0.732,0.268, we are headed to Boca for dinner before your show tonight. Join us! Welcome to Cincinnati.,Mention,Male,False
347,Neutral,0.0,False,0.0,177072212,0.0,344955115,1517238730716762112,0.0,1.0,0.0, Thank-you.,Mention,Male,False
348,Neutral,0.0,False,0.0,1943003100,-0.25,344955115,1517233959440052224,0.091,0.909,0.0, how about the Vancouver B.C. show that was cancelled at the beginning of Covid will you be rescheduling that show?,Mention,Male,False
349,Negative,-0.109090909090909,True,0.5696969696969697,1447737543710199811,-0.34,344955115,1517232010628055040,0.085,0.915,0.0," Just happened to me..needed a new password..new texts, new sign in. Ticket not on iPad had to resign in on my phone,..new password didn’t work 2 fucking hours.",Mention,Male,False
350,Positive,0.390625,False,0.3333333333333333,1314282779086065666,0.2695,344955115,1517229016528347138,0.151,0.63,0.219," Sent my first rant this week! Hope you read it, Lewis!",Mention,Male,False
351,Positive,0.121875,False,0.3875,182108140,-0.3595,344955115,1517110983277305856,0.068,0.932,0.0,"TONIGHT: The *rant* is due when  goes ""Off The Rails"" at Taft Theatre! Tickets are still available: https://t.co/kzUmv2vdB9

DOORS: 7:00 PM
SHOW: 8:10 PM

- There Are No Health Entry Requirement For This Event. https://t.co/4n2mHRJsVB",Mention,Male,False
352,Positive,0.225,False,0.7,172866601,0.4199,344955115,1516876753259712513,0.0,0.741,0.259, It's absolutely you - and Chicagoland is ready! 👍😆,Mention,Male,False
353,Positive,0.4840909090909091,False,0.725,41314187,-0.4973,344955115,1516870270031904768,0.078,0.922,0.0," I know you can't take the bus to Japan so I can see you live, but maybe it would be cheaper for you to fly anyway? (Okay, so I know you're probably living in the bus, but not my favorite lifestyle.)",Mention,Male,False
354,Positive,0.4,False,0.8,41314187,0.5402,344955115,1516869921518780417,0.106,0.721,0.172,"History name? How about Tsar PutinTheWorst ?
Feel free to use it or create a nastier one.

 : ""Shut up, Vladimir. You lost. Now get out of OUR Ukraine.""

How do you say RememberMariupol in Ukrainian?

Bozo Putin : ""Is not war crimes. Is potato.""

",Mention,Male,False
355,Negative,-0.5,False,0.7,20857346,0.0,344955115,1516868969298284544,0.0,1.0,0.0, I'd read it if weren't behind a paywall! 🤬,Mention,Male,False
356,Positive,0.15,True,0.4,1458187047567601665,0.2235,344955115,1516868333701902338,0.0,0.894,0.106," There ain't no fucking body that can do Lewis,like our Lewis 
Come back to Columbus,Ohio soon",Mention,Male,False
357,Positive,0.2833333333333333,False,0.5296296296296296,1139056372480323585,0.7044,344955115,1516868275459657728,0.0,0.765,0.235, I don't know. Clones and holograms are everywhere! Are you sure you're still alive? Or were even real to begin with?!,Mention,Male,False
358,Neutral,0.0,False,0.0,343030244,0.3612,344955115,1516742601298386957,0.0,0.545,0.455,  would agree.,Mention,Male,False
359,Neutral,0.0,False,0.65,7313362,0.3612,344955115,1516550044710846466,0.154,0.599,0.247,My worst moment:  and the time a TV network decided he wasn’t the best person to play himself https://t.co/Ow551xCd40,Mention,Male,False
360,Positive,0.4,False,0.4,15457366,0.0,344955115,1516535499745333256,0.0,1.0,0.0,"This Friday!  at the Goodyear Theater in Akron,  tickets are available at the box office or you can buy them here 👉 https://t.co/PcS5kZu6YH https://t.co/VUh7pnmgG2",Mention,Male,False
361,Positive,0.5,False,1.0,486153950,0.4019,344955115,1516504788875321359,0.0,0.769,0.231, _baskin this is hilarious. I may go see  now,Mention,Male,False
362,Neutral,0.0,False,0.0,348466153,0.3818,344955115,1516501849339314179,0.0,0.729,0.271,"Comedian  joins _baskin and  next - 

https://t.co/nLi6PJl1sm",Mention,Male,False
363,Neutral,0.0,False,0.0,2206603852,0.0,344955115,1516501267358662663,0.0,1.0,0.0, None of those - but I had lamb chops,Mention,Male,False
364,Positive,0.10625,False,0.325,16381558,0.69,344955115,1516393774825496579,0.0,0.881,0.119,"""I knew this character because I had given them half the lines! It was really written for me. And I’m easy to write for — it’s like writing for a big, barking dog."" And then the TV network hired someone else.  tells _Metz the story.  https://t.co/g2qelL79Xu",Mention,Male,False
365,Negative,-0.225,False,0.6444444444444444,165151788,0.1124,344955115,1516391432214491139,0.101,0.775,0.124,"  
Think you guys need to play a round here. Not sure where this is though. https://t.co/NtlunWgAPR",Mention,Male,False
366,Neutral,0.0,False,0.0,285272770,0.0,344955115,1516385212103630849,0.0,1.0,0.0,"For MyWorstMoment:

 tells me about the time he auditioned for a role that was based on his act — the character was basically him! — and they gave it someone else. 

He comes to Chicago later this month. https://t.co/1kqjaEo9Wl",Mention,Male,False
367,Neutral,0.0,False,0.0,2184989877,0.0,344955115,1516235266041786370,0.0,1.0,0.0, GoHeels,Mention,Male,False
368,Positive,0.1273437499999999,False,0.5135416666666667,951616296,0.6943,344955115,1516228877277933568,0.0,0.859,0.141,"90s comedy in my head:
""If it weren't for my horse...""  
""I eat the last two just to tidy up, really.""  
""I don't mean to offend you, but you look like Bobcat Goldthwait.""  
""Rar!""  stomping across a mini Golden Gate Bridge",Mention,Male,False
369,Positive,0.0681818181818181,False,0.7272727272727273,399547483,0.631,344955115,1516146825031471108,0.0,0.81,0.19,    That’s your opinion. Maher has his moments (especially his New Rules segment) but I keep getting entitled Boomer jokes from him.,Mention,Male,False
370,Negative,-0.0277777777777777,False,0.3722222222222222,25449240,0.4927,344955115,1516144601048006656,0.048,0.825,0.127,"    By the way, Maher is way funnier than Lewis black. There’s a reason Maher has been working consistently for decades, and Lewis black is a ha am been with almost no career since 2012.",Mention,Male,False
371,Positive,0.4333333333333333,False,0.7333333333333333,25449240,0.25,344955115,1516143963614425092,0.198,0.517,0.284,    Covid provokes strong opinions.,Mention,Male,False
372,Neutral,0.0,False,0.75,399547483,-0.3657,344955115,1516143462474825737,0.19,0.68,0.131,   He’s turning more into a comedian in the mold of Dennis Miller than the subversive antagonist he used to be.  is waaay funnier when he’s being angry or griping about something.,Mention,Male,False
373,Neutral,0.0,False,0.0,1315718054538600449,0.0,344955115,1516048939249770499,0.0,1.0,0.0,Hey  I think they’re horning into your business. https://t.co/Ji0hcAfiZW,Mention,Male,False
374,Neutral,0.0,False,0.0,260808593,0.0,344955115,1516023123371606021,0.0,1.0,0.0," It took you a while, but you got to me. 
Fore!",Mention,Male,False
375,Positive,1.0,False,1.0,1172677350254886913,0.7263,344955115,1516013137006313474,0.0,0.568,0.432," Happy mythology day of your choice as well, Lew!",Mention,Male,False
376,Neutral,0.0,False,0.0,35411013,0.0,344955115,1515892383136763906,0.0,1.0,0.0,AngryASMR I need me some  asmr 😂😂😂 https://t.co/prB7uOy8E5,Mention,Male,False
377,Positive,0.98828125,False,0.8,1496294517577854977,0.877,344955115,1515891975442079747,0.0,0.436,0.564, Happy just another fkng day Lewis! Love you!!!,Mention,Male,False
378,Positive,0.1428571428571428,False,0.2678571428571428,26826720,0.0,344955115,1515886226439487491,0.0,1.0,0.0, Right back atcha'.,Mention,Male,False
379,Neutral,0.0,False,0.0,22877241,0.5228,344955115,1515861237309005824,0.0,0.842,0.158," Uh oh, I was the 666th ""like"" on this. Hope that doesn't negate both my Easter and my Passover.",Mention,Male,False
380,Positive,0.7,False,0.6000000000000001,23812623,0.4404,344955115,1515844456972525569,0.0,0.633,0.367," To you also, good sir.",Mention,Male,False
381,Neutral,0.0,False,0.0,1418990308780544010,0.0,344955115,1515818051865915401,0.0,1.0,0.0, 🙏,Mention,Male,False
382,Positive,1.0,False,1.0,821983798212444161,0.8395,344955115,1515813733737857024,0.0,0.334,0.666, Happy Passover! Happy Easter! https://t.co/8bgm4ZCP0d,Mention,Male,False
383,Neutral,0.0,False,0.0,927006804852162560,0.0,344955115,1515810997986111489,0.0,1.0,0.0,HappyEaster  to                    https://t.co/c4n2Zgcex4,Mention,Male,False
384,Neutral,0.0,False,0.0,993625121834205184,0.0,344955115,1515807793395433473,0.0,1.0,0.0," talks to   on maintaining a cantankerous sort of optimism.

https://t.co/VqNrBziJ4I",Mention,Male,False
385,Positive,0.8,False,1.0,1381413312852717568,0.5719,344955115,1515804035420459014,0.0,0.519,0.481, Happy Zombie Jesus Day.,Mention,Male,False
386,Neutral,0.0,False,0.0,751053614840438784,0.0,344955115,1515802897929445380,0.0,1.0,0.0, INCLUDING Atheism,Mention,Male,False
387,Neutral,0.0,False,0.0,260756651,0.0,344955115,1515802894318022658,0.0,1.0,0.0, bah humbug,Mention,Male,False
388,Positive,0.1,False,0.2,105926699,0.0,344955115,1515799234905182210,0.0,1.0,0.0," donating old firearms to Ukaine?
https://t.co/whnERmoEJz",Mention,Male,False
389,Neutral,0.0,False,0.0,529592118,0.0,344955115,1515798026954199040,0.0,1.0,0.0, https://t.co/ds7O7m4oIh,Mention,Male,False
390,Positive,0.15625,False,0.5625,1146090200323559426,0.5983,344955115,1515797878572212243,0.0,0.505,0.495," same to you, my funny escape!",Mention,Male,False
391,Neutral,0.0,False,0.0,2252408713,0.0,344955115,1515796999035047940,0.0,1.0,0.0, 🙌🏽🎉🎉🎉🎉🎉💥💥🔥🔥🔥👍🏽👊🏽🤘🏽🤘🏽👊🏽👍🏽🤌🏽🇺🇸🗽🇺🇦💯🎯✌🏾🐇💥🐇,Mention,Male,False
392,Neutral,0.0,False,0.0,161882442,0.0,344955115,1515796974108348417,0.0,1.0,0.0, 3 days later He came back as a white guy. https://t.co/pHYhlGURum,Mention,Male,False
393,Neutral,0.0,False,0.0,920676386335023104,0.0,344955115,1515796776724348930,0.0,1.0,0.0, https://t.co/IO4NsabXTH,Mention,Male,False
394,Neutral,0.0,False,0.0,2740757913,0.0,344955115,1515796209788674052,0.0,1.0,0.0, My middle finger trips my trigger.,Mention,Male,False
395,Neutral,0.0,False,0.0,1390699201818873857,0.0,344955115,1515796141186682885,0.0,1.0,0.0, Looking forward to seeing you in 12 days in Detroit.,Mention,Male,False
396,Positive,0.2,True,0.8,1509500656440074242,0.0516,344955115,1515795891419955200,0.343,0.294,0.363, Happy go fuck yourselves,Mention,Male,False
397,Positive,1.0,False,1.0,27864496,0.6114,344955115,1515795826546782215,0.0,0.334,0.666, Happy Curmudgeoning!,Mention,Male,False
398,Positive,0.8,False,1.0,844386235493732353,0.5719,344955115,1515795770074550272,0.0,0.351,0.649, Happy bonging,Mention,Male,False
399,Positive,0.8,False,1.0,1242935575709171714,0.5719,344955115,1515795293303934985,0.0,0.684,0.316, Happy Passover Lewis- to you and your family❤️,Mention,Male,False
400,Positive,1.0,False,1.0,781246423,0.6249,344955115,1515795118787379209,0.0,0.196,0.804, Awesome,Mention,Male,False
401,Positive,0.8,False,1.0,1356669858495275011,0.6114,344955115,1515795063032500229,0.0,0.75,0.25,  Lewis is in my sister in laws bathroom! Happy Easter 💜 https://t.co/y22tm1JGwE,Mention,Male,False
